campaign_id,campaign_channel,content_id,content,dominant_topic,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,specialty
CMP_490,rep_visit,C0489,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.0013959975,0.0020377054,0.0014136714,0.0017691122,0.0018866694,0.12765457,0.0020604748,0.0021038486,0.85728246,0.002395465,General Practice
CMP_491,email,C0490,health care healthcare self model include factor intervention management medical,1,0.00034788295,0.548923,0.00035228732,0.041117765,0.00047015853,0.0005915062,0.0005134709,0.0005242795,0.40656266,0.00059695105,Family Medicine
CMP_492,social-event,C0491,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.0031764884,0.004636647,0.0032167044,0.004025483,0.004292976,0.005400996,0.004688457,0.0047871526,0.96032435,0.0054507093,General Practice
CMP_493,social-event,C0492,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.0006806539,0.16220827,0.0006892713,0.38109168,0.00091989344,0.001157318,0.0010046366,0.0010257844,0.45005456,0.0011679692,General Practice
CMP_494,webinar,C0493,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.0005073026,0.00074049784,0.0005137253,0.0006428917,0.00068561174,0.0008625674,0.00074877235,0.00076453405,0.9936636,0.0008705075,General Practice
CMP_495,in-person,C0494,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.001939509,0.0028310567,0.001964064,0.45830926,0.0026212172,0.003297748,0.0028626912,0.0029229508,0.5199234,0.0033281061,General Practice
CMP_496,webinar,C0495,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0037788644,0.0055159223,0.0038267067,0.5526101,0.0051070782,0.006425206,0.0055775573,0.005694964,0.4049793,0.006484355,Family Medicine
CMP_497,email,C0496,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0003419231,0.0004990972,0.000346252,0.04361791,0.00046210387,0.07664409,0.2950456,0.35335538,0.2291009,0.0005867251,General Practice
CMP_498,email,C0497,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0013960516,0.0020377843,0.0014137262,0.0017691808,0.0018867425,0.63175666,0.0020605545,0.00210393,0.35317978,0.0023955558,General Practice
CMP_499,rep_visit,C0498,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0003509608,0.25378454,0.0003554041,0.0004447637,0.0004743182,0.3055987,0.13902691,0.00052891806,0.29883322,0.0006022332,General Practice
CMP_500,email,C0499,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.00027955722,0.3754287,0.00028309657,0.0003542758,0.00037781737,0.00047533266,0.18047811,0.0004213088,0.44142208,0.0004797074,General Practice
CMP_501,rep_visit,C0500,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0010338023,0.0015090177,0.0010468906,0.0013101114,0.0013971681,0.6680262,0.0015258796,0.0015579995,0.32081896,0.0017739566,General Practice
CMP_502,social-event,C0501,health care healthcare self model include factor intervention management medical,1,0.12219375,0.4694307,0.00050728436,0.0006348314,0.0006770158,0.00085175387,0.00073938456,0.00075494865,0.40335074,0.0008595941,Family Medicine
CMP_503,webinar,C0502,health care healthcare self model include factor intervention management medical,1,0.00087495375,0.47394612,0.0008860311,0.0011088067,0.0011824869,0.43581706,0.0012914209,0.0013186054,0.08207315,0.0015013801,Family Medicine
CMP_504,social-event,C0503,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0009828052,0.001434578,0.0009952479,0.77008927,0.0013282463,0.0016710683,0.0014506084,0.0014811441,0.10596718,0.114599824,Family Medicine
CMP_505,webinar,C0504,risk age factor high year disease prevalence associate cardiovascular group,6,0.0020387834,0.002975965,0.0020645955,0.0025836986,0.0027553851,0.0034665507,0.8191664,0.003072564,0.15837759,0.0034984557,General Practice
CMP_506,social-event,C0505,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.00035405083,0.00051679986,0.0003585333,0.57181484,0.00047849433,0.00060199335,0.00052257464,0.0005335748,0.4242116,0.0006075345,Family Medicine
CMP_507,email,C0506,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0015011922,0.002191256,0.0015201981,0.0019024229,0.0020288385,0.4873148,0.09757447,0.0022623825,0.4011285,0.0025759777,General Practice
CMP_508,rep_visit,C0507,health care healthcare self model include factor intervention management medical,1,0.00035406603,0.5161084,0.00035854866,0.00044869888,0.00047851488,0.00060202036,0.00052259694,0.00053359783,0.47998598,0.00060756155,Family Medicine
CMP_509,webinar,C0508,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0005648749,0.23435588,0.0005720265,0.3719734,0.00076341996,0.00096045964,0.17860195,0.00085129903,0.21038741,0.0009692993,Family Medicine
